a_hex	b_hex	cover	count	least_mask	labels
900e800000220000	0000000000000000	8	1	0802e281	0,7,9,13,14,15,17,27
900e890000260000	0000000000000000	11	3	08026283	0,1,7,9,13,14,17,27
900ec90000260000	0000000000000000	12	1	08226083	0,1,7,13,14,17,21,27
9400c00020008800	0000000000000000	8	1	08472081	0,7,13,16,17,18,22,27
9402800020008000	0000000000000000	7	1	0046a281	0,7,9,13,15,17,18,22
9402800020008800	0000000000000000	8	1	08462281	0,7,9,13,17,18,22,27
9402c00020000000	0000000000000000	7	1	08662081	0,7,13,17,18,21,22,27
9402c00020008000	0000000000000000	8	2	0046a881	0,7,11,13,15,17,18,22
9402c00020008800	0000000000000000	9	1	08462881	0,7,11,13,17,18,22,27
940a800020008000	0000000000000000	8	1	0806a281	0,7,9,13,15,17,18,27
940a800020008800	0000000000000000	9	1	08062a81	0,7,9,11,13,17,18,27
9444898821668c81	0000000000000000	21	1	08432281	0,7,9,13,16,17,22,27
9444c98821668c81	0000000000000000	22	1	08432881	0,7,11,13,16,17,22,27
9446808821628480	0000000000000000	17	1	0842a281	0,7,9,13,15,17,22,27
9446898821660480	0000000000000000	19	1	08622281	0,7,9,13,17,21,22,27
9446898821668c81	0000000000000000	22	2	08422283	0,1,7,9,13,17,22,27
9446c08821628480	0000000000000000	18	1	0842a881	0,7,11,13,15,17,22,27
9446c98821660480	0000000000000000	20	1	08622881	0,7,11,13,17,21,22,27
a002400200000000	0000000000000000	5	1	0044e481	0,7,10,13,14,15,18,22
a003400200080000	0000000000000000	7	1	0044c4c1	0,6,7,10,14,15,18,22
a006400200200000	0000000000000000	7	1	0040e4c1	0,6,7,10,13,14,15,22
a00a400200000000	0000000000000000	6	1	0004e4c1	0,6,7,10,13,14,15,18
a00b000200080000	0000000000000000	7	1	0004c6c1	0,6,7,9,10,14,15,18
a00b400200080000	0000000000000000	8	1	0024c4c1	0,6,7,10,14,15,18,21
a00e000200200000	0000000000000000	7	1	0000e6c1	0,6,7,9,10,13,14,15
ac02400260000000	0000000000000000	9	1	0044a4c1	0,6,7,10,13,15,18,22
ac0a000260000000	0000000000000000	9	1	0004a6c1	0,6,7,9,10,13,15,18
b002800200000000	0000000000000000	6	1	0044e281	0,7,9,13,14,15,18,22
b00ac00200000000	0000000000000000	8	1	0024e083	0,1,7,13,14,15,18,21
c000400000000000	0000000000000000	3	1	004d6480	7,10,13,14,16,18,19,22
c000c00000000000	0000000000000000	4	1	004f6080	7,13,14,16,17,18,19,22
c002000000000000	0000000000000000	3	2	00466680	7,9,10,13,14,17,18,22
c002400000000000	0000000000000000	4	16	00466482	1,7,10,13,14,17,18,22
c002600000000000	0000000000000000	5	3	004ce440	6,10,13,14,15,18,19,22
c002800000000000	0000000000000000	4	4	004c6282	1,7,9,13,14,18,19,22
c002a00000000000	0000000000000000	5	1	084e6200	9,13,14,17,18,19,22,27
c002c00000000000	0000000000000000	5	23	004c6086	1,2,7,13,14,18,19,22
c002e00000000000	0000000000000000	6	7	004e6006	1,2,13,14,17,18,19,22
c004490000340000	0000000000000000	9	1	08436480	7,10,13,14,16,17,22,27
c004c90000000000	0000000000000000	7	1	084b6080	7,13,14,16,17,19,22,27
c006090000000000	0000000000000000	6	1	004a6680	7,9,10,13,14,17,19,22
c006090000340000	0000000000000000	9	1	08426680	7,9,10,13,14,17,22,27
c006400000000000	0000000000000000	5	2	0048e4c0	6,7,10,13,14,15,19,22
c006400000300000	0000000000000000	7	2	0042e4c0	6,7,10,13,14,15,17,22
c006490000000000	0000000000000000	7	4	004a6484	2,7,10,13,14,17,19,22
c006490000340000	0000000000000000	10	6	08426482	1,7,10,13,14,17,22,27
c006800000000000	0000000000000000	5	1	004ae280	7,9,13,14,15,17,19,22
c006890000000000	0000000000000000	7	4	004a6282	1,7,9,13,14,17,19,22
c006c00000000000	0000000000000000	6	5	004ae084	2,7,13,14,15,17,19,22
c006c90000000000	0000000000000000	8	10	004a6086	1,2,7,13,14,17,19,22
c008400000000000	0000000000000000	4	1	000f6480	7,10,13,14,16,17,18,19
c00a000000000000	0000000000000000	4	5	000c6682	1,7,9,10,13,14,18,19
c00a400000000000	0000000000000000	5	24	0006e4c0	6,7,10,13,14,15,17,18
c00a600000000000	0000000000000000	6	1	002ce440	6,10,13,14,15,18,19,21
c00a800000000000	0000000000000000	5	5	000e6282	1,7,9,13,14,17,18,19
c00ac00000000000	0000000000000000	6	20	000c6096	1,2,4,7,13,14,18,19
c00b400000000000	0000000000000000	6	3	002cc4c0	6,7,10,14,15,18,19,21
c00b400000080000	0000000000000000	7	1	0806c4c0	6,7,10,14,15,17,18,27
c00e000000000000	0000000000000000	5	1	0008e6c0	6,7,9,10,13,14,15,19
c00e090000000000	0000000000000000	7	2	002a6680	7,9,10,13,14,17,19,21
c00e400000000000	0000000000000000	6	6	0008e4c4	2,6,7,10,13,14,15,19
c00e400000300000	0000000000000000	8	2	0022e4c0	6,7,10,13,14,15,17,21
c00e490000000000	0000000000000000	8	3	002a6484	2,7,10,13,14,17,19,21
c00e800000000000	0000000000000000	6	1	080ae280	7,9,13,14,15,17,19,27
c00e890000000000	0000000000000000	8	3	080a6282	1,7,9,13,14,17,19,27
c00ec00000000000	0000000000000000	7	1	082ae080	7,13,14,15,17,19,21,27
c00ec90000000000	0000000000000000	9	1	082a6082	1,7,13,14,17,19,21,27
c00f400000000000	0000000000000000	7	1	080ac4c0	6,7,10,14,15,17,19,27
c00f400000380000	0000000000000000	10	1	0822c4c0	6,7,10,14,15,17,21,27
c00f600000000000	0000000000000000	8	1	082ac440	6,10,14,15,17,19,21,27
c400400000000000	0000000000000000	4	1	004f2480	7,10,13,16,17,18,19,22
c400c04000000000	0000000000000000	6	1	084f2080	7,13,16,17,18,19,22,27
c402000000000000	0000000000000000	4	1	004e2680	7,9,10,13,17,18,19,22
c402400000000000	0000000000000000	5	11	004e2482	1,7,10,13,17,18,19,22
c402800000000000	0000000000000000	5	1	004ea280	7,9,13,15,17,18,19,22
c402804000000000	0000000000000000	6	3	004e2282	1,7,9,13,17,18,19,22
c402c00000000000	0000000000000000	6	7	004ea082	1,7,13,15,17,18,19,22
c402c04000000000	0000000000000000	7	14	004e2086	1,2,7,13,17,18,19,22
c40a000000000000	0000000000000000	5	4	000ea680	7,9,10,13,15,17,18,19
c40a400000000000	0000000000000000	6	10	000ea482	1,7,10,13,15,17,18,19
c40a800000000000	0000000000000000	6	1	080ea280	7,9,13,15,17,18,19,27
c40a804000000000	0000000000000000	7	2	080e2a80	7,9,11,13,17,18,19,27
c40ac00000000000	0000000000000000	7	2	080ea880	7,11,13,15,17,18,19,27
c40ac04000000000	0000000000000000	8	1	082e2082	1,7,13,17,18,19,21,27
c412600000000000	0000000000000000	7	1	006ca440	6,10,13,15,18,19,21,22
c42b400000000000	0000000000000000	8	2	080e84c0	6,7,10,15,17,18,19,27
c43b600000000000	0000000000000000	10	1	082e8440	6,10,15,17,18,19,21,27
c444498000000000	0000000000000000	9	1	084b2480	7,10,13,16,17,19,22,27
c44489cc00000000	0000000000000000	12	1	084b2280	7,9,13,16,17,19,22,27
c444c9cc00000000	0000000000000000	13	1	084b2880	7,11,13,16,17,19,22,27
c446098000000000	0000000000000000	9	2	006a2680	7,9,10,13,17,19,21,22
c446408000000000	0000000000000000	8	4	004aa4c0	6,7,10,13,15,17,19,22
c446498000000000	0000000000000000	10	3	084a2482	1,7,10,13,17,19,22,27
c446808c00000000	0000000000000000	10	1	084aa280	7,9,13,15,17,19,22,27
c44689cc00000000	0000000000000000	13	6	084a2282	1,7,9,13,17,19,22,27
c446c08c00000000	0000000000000000	11	3	084aa082	1,7,13,15,17,19,22,27
c446c9cc00000000	0000000000000000	14	8	084a2086	1,2,7,13,17,19,22,27
c44e008000000000	0000000000000000	8	1	000aa6c0	6,7,9,10,13,15,17,19
c44e098000000000	0000000000000000	10	1	082a2680	7,9,10,13,17,19,21,27
c44e408000000000	0000000000000000	9	3	002aa4c0	6,7,10,13,15,17,19,21
c44e498000000000	0000000000000000	11	1	082a2482	1,7,10,13,17,19,21,27
c44e89cc00000000	0000000000000000	14	1	082a2282	1,7,9,13,17,19,21,27
c46f408000000000	0000000000000000	11	1	082a84c0	6,7,10,15,17,19,21,27
c480400130000000	0000000000000000	8	1	08472480	7,10,13,16,17,18,22,27
c482000130000000	0000000000000000	8	1	08462680	7,9,10,13,17,18,22,27
c482400030000000	0000000000000000	8	1	08662480	7,10,13,17,18,21,22,27
c482400130000000	0000000000000000	9	4	0046a4c0	6,7,10,13,15,17,18,22
c48a400030000000	0000000000000000	9	1	0026a4c0	6,7,10,13,15,17,18,21
c4c4098131750600	0000000000000000	20	1	08432680	7,9,10,13,16,17,22,27
c4c6008131710600	0000000000000000	18	1	0842a680	7,9,10,13,15,17,22,27
c4c6098031740600	0000000000000000	19	1	08622680	7,9,10,13,17,21,22,27
c4c6098131750600	0000000000000000	21	1	08422e80	7,9,10,11,13,17,22,27
c4c6408131710600	0000000000000000	19	2	0842a4c0	6,7,10,13,15,17,22,27
c4c6498031740600	0000000000000000	20	1	08622c80	7,10,11,13,17,21,22,27
cc02000000000000	0000000000000000	5	1	004ca680	7,9,10,13,15,18,19,22
cc02400000000000	0000000000000000	6	4	004ca4c0	6,7,10,13,15,18,19,22
cc02c00000000000	0000000000000000	7	1	084ca880	7,11,13,15,18,19,22,27
cc0a000000000000	0000000000000000	6	1	000ca6c0	6,7,9,10,13,15,18,19
cc0a400000000000	0000000000000000	7	5	000ca4c2	1,6,7,10,13,15,18,19
d000c00000000000	0000000000000000	5	1	08476080	7,13,14,16,17,18,22,27
d002800000000000	0000000000000000	5	5	00466284	2,7,9,13,14,17,18,22
d002c00000000000	0000000000000000	6	17	00466086	1,2,7,13,14,17,18,22
d002e00000000000	0000000000000000	7	1	0846e800	11,13,14,15,17,18,22,27
d004890000360000	0000000000000000	11	1	08436280	7,9,13,14,16,17,22,27
d004c90000360000	0000000000000000	12	1	08436880	7,11,13,14,16,17,22,27
d006800000320000	0000000000000000	9	1	0842e280	7,9,13,14,15,17,22,27
d006890000360000	0000000000000000	12	8	08426282	1,7,9,13,14,17,22,27
d006c00000320000	0000000000000000	10	5	0842e082	1,7,13,14,15,17,22,27
d006c90000360000	0000000000000000	13	12	08426086	1,2,7,13,14,17,22,27
d00a800000000000	0000000000000000	6	4	08066284	2,7,9,13,14,17,18,27
d00ac00000000000	0000000000000000	7	4	0806e084	2,7,13,14,15,17,18,27
d4808041b280c800	0000000000000000	16	1	08472280	7,9,13,16,17,18,22,27
d480c041b280c800	0000000000000000	17	1	08472880	7,11,13,16,17,18,22,27
d4828001b280c000	0000000000000000	15	1	0846a280	7,9,13,15,17,18,22,27
d482804030800000	0000000000000000	11	1	08662280	7,9,13,17,18,21,22,27
d4828041b280c800	0000000000000000	17	4	08462282	1,7,9,13,17,18,22,27
d482c00030800000	0000000000000000	11	1	0866a080	7,13,15,17,18,21,22,27
d482c001b280c000	0000000000000000	16	3	0846a082	1,7,13,15,17,18,22,27
d482c04030800000	0000000000000000	12	2	08662082	1,7,13,17,18,21,22,27
d482c041b280c800	0000000000000000	18	4	08462882	1,7,11,13,17,18,22,27
d4c489cdb3f7dec1	0000000000000000	36	1	08432a80	7,9,11,13,16,17,22,27
d4c4c08db3f3d6c0	0000000000000000	31	1	0843a880	7,11,13,15,16,17,22,27
d4c6808c31f206c0	0000000000000000	24	1	0862a280	7,9,13,15,17,21,22,27
d4c6808db3f3d6c0	0000000000000000	31	1	0842aa80	7,9,11,13,15,17,22,27
d4c689cc31f606c0	0000000000000000	28	2	08622282	1,7,9,13,17,21,22,27
d4c689cdb3f7dec1	0000000000000000	37	4	08422a82	1,7,9,11,13,17,22,27
d4c6c08c31f206c0	0000000000000000	25	1	0862a880	7,11,13,15,17,21,22,27
d4c6c9cc31f606c0	0000000000000000	29	1	08622882	1,7,11,13,17,21,22,27
e002000200000000	0000000000000000	5	1	0044e680	7,9,10,13,14,15,18,22
e002400200000000	0000000000000000	6	5	0044e4c0	6,7,10,13,14,15,18,22
e002600200000000	0000000000000000	7	1	0844e440	6,10,13,14,15,18,22,27
e006000200300000	0000000000000000	8	1	0040e6c0	6,7,9,10,13,14,15,22
e006400200300000	0000000000000000	9	3	0040ecc0	6,7,10,11,13,14,15,22
e008400200000000	0000000000000000	6	1	0005e4c0	6,7,10,13,14,15,16,18
e00a000200000000	0000000000000000	6	1	0004e6c0	6,7,9,10,13,14,15,18
e00a400200000000	0000000000000000	7	6	0004e4c2	1,6,7,10,13,14,15,18
e482400270000000	0000000000000000	11	1	0064a4c0	6,7,10,13,15,18,21,22
ec82000370000000	0000000000000000	12	1	0044a6c0	6,7,9,10,13,15,18,22
ec82400370000000	0000000000000000	13	2	0044acc0	6,7,10,11,13,15,18,22
f002c00200000000	0000000000000000	8	4	00446096	1,2,4,7,13,14,18,22
